Baugruppennummer,Primary Text,id,isHeading,parentBinding,module,Artifact Type
"=""6914""",Kombinierte Konsolen,12482,false,9366,12505,Baugruppe
"=""6915""",Integrierte Plottischkonsolen,10218,false,9366,12505,Baugruppe
"=""6916""",Mehrzweckkonsolen,9598,false,9366,12505,Baugruppe
"=""6917""","SATAM, Bord",7102,false,9366,12505,Baugruppe
"=""6918""",TAKIS,10750,false,9366,12505,Baugruppe
"=""6920""",Schiffsantrieb,11631,false,8280,12505,Baugruppe
"=""6930""",Schiffssicherung,11087,false,8280,12505,Baugruppe
"=""6940""","Fernmelde-, Navigations-, Ortungsanlagen",8549,false,8280,12505,Baugruppe
"=""6948""",Verkehrskreisschaltung,7591,false,8549,12505,Baugruppe
"=""6950""",Artillerie,9143,false,8280,12505,Baugruppe
"=""6960""",Flugkörper und Raketen,9415,false,8280,12505,Baugruppe
"=""6970""",Torpedo,6765,false,8280,12505,Baugruppe
"=""6980""",UJagd,11238,false,8280,12505,Baugruppe
"=""6990""",Sperrwaffen,9871,false,8280,12505,Baugruppe
"=""7000""",Waffenanlagen - Übersicht,10570,false,"",12505,Baugruppe
"=""7000""",Planung und allgemeine Richtlinien,7812,false,10570,12505,Baugruppe
"=""7000""",Grundforderungen,10941,false,7812,12505,Baugruppe
"=""7001""",Grundforderungen zu 7010,10265,false,10941,12505,Baugruppe
"=""7002""",Grundforderungen zu 7020,7972,false,10941,12505,Baugruppe
"=""7003""",Grundforderungen zu 7030,8007,false,10941,12505,Baugruppe
"=""7004""",Grundforderungen zu 7040,9523,false,10941,12505,Baugruppe
"=""7005""",Grundforderungen zu 7050,7506,false,10941,12505,Baugruppe
"=""7006""",Grundforderungen zu 7060,11863,false,10941,12505,Baugruppe
"=""7007""",Grundforderungen zu 7070,10165,false,10941,12505,Baugruppe
"=""7008""",Grundforderungen zu 7080,9190,false,10941,12505,Baugruppe
"=""7009""",Grundforderungen zu 7090,9581,false,10941,12505,Baugruppe
"=""7010""",Baurichtlinien,8328,false,7812,12505,Baugruppe
"=""7012""",EMV und Schutz gegen (N)EMP und Blitzschlag,10879,false,8328,12505,Baugruppe
"=""7013""",Amagnetische Bauweise,11911,false,8328,12505,Baugruppe
"=""7020""",Bauelemente,11132,false,7812,12505,Baugruppe
"=""7030""",Gewichte,8828,false,7812,12505,Baugruppe
"=""7031""",Gewichts- und Schwerpunkterfassung,10080,false,8828,12505,Baugruppe
"=""7040""","Berechnung, Auslegung der Waffenanlagen",8779,false,7812,12505,Baugruppe
"=""7060""",Prüfungen und Nachweise,10563,false,7812,12505,Baugruppe
"=""7061""",Musterprüfung,10968,false,10563,12505,Baugruppe
"=""7062""",Softwareprüfung,7952,false,10563,12505,Baugruppe
"=""7063""",Werksprüfung,6825,false,10563,12505,Baugruppe
"=""7064""",Installations- und Integrationsprüfung,8182,false,10563,12505,Baugruppe
"=""7065""",Funktionsnachweis,6960,false,10563,12505,Baugruppe
"=""7066""",Fahr- und Betriebstest,10261,false,10563,12505,Baugruppe
"=""7067""",Firmeninterne Prüfungen,11103,false,10563,12505,Baugruppe
"=""7068""",Truppenversuch,10521,false,10563,12505,Baugruppe
"=""7070""","Zeichnungen, Gesamtpläne",10448,false,7812,12505,Baugruppe
"=""7071""",Waffenanordnungspläne,8194,false,10448,12505,Baugruppe
"=""7072""",Aufmasspläne,10872,false,10448,12505,Baugruppe
"=""7073""",Schematische Darstellungen,7390,false,10448,12505,Baugruppe
"=""7074""",Geräteverknüpfung,8953,false,10448,12505,Baugruppe
"=""7100""",Artilleriebewaffnung für See- und Luftziele,9878,false,10570,12505,Baugruppe
"=""7100""",Grundforderungen,10868,false,9878,12505,Baugruppe
"=""7101""",Grundforderungen zu 7110,9243,false,10868,12505,Baugruppe
"=""7102""",Grundforderungen zu 7120,9782,false,10868,12505,Baugruppe
"=""7103""",Grundforderungen zu 7130,10945,false,10868,12505,Baugruppe
"=""7104""",Grundforderungen zu 7140,11096,false,10868,12505,Baugruppe
"=""7105""",Grundforderungen zu 7150,7867,false,10868,12505,Baugruppe
"=""7106""",Grundforderungen zu 7160,9460,false,10868,12505,Baugruppe
"=""7107""",Grundforderungen zu 7170,8763,false,10868,12505,Baugruppe
"=""7108""",Grundforderungen zu 7180,7811,false,10868,12505,Baugruppe
"=""7109""",Grundforderungen zu 7190,11667,false,10868,12505,Baugruppe
"=""7110""",Geschütze bis 75 mm,10333,false,9878,12505,Baugruppe
"=""7111""",Mechanische Einrichtungen,9437,false,10333,12505,Baugruppe
"=""7112""",Hydraulische Einrichtungen,8015,false,10333,12505,Baugruppe
"=""7113""",Elektrische und elektronische Einrichtungen,9831,false,10333,12505,Baugruppe
"=""7114""",Pneumatische Einrichtungen,9663,false,10333,12505,Baugruppe
"=""7115""",Belade- und Fördereinrichtung mechanische Teil *),11622,false,10333,12505,Baugruppe
"=""7116""",Belade- und Fördereinrichtung hydraulische Teil *),6635,false,10333,12505,Baugruppe
"=""7117""",Belade- und Fördereinrichtung elektrische Teil *),8446,false,10333,12505,Baugruppe
"=""7118""",Belade- und Fördereinrichtung pneumat. Teil *),6600,false,10333,12505,Baugruppe
"=""7119""",Anschluss an Waffenleit- und Fernsprechanlagen,7129,false,10333,12505,Baugruppe
"=""7120""",Geschütze über 75 mm,11837,false,9878,12505,Baugruppe
"=""7121""",Mechanische Einrichtungen,11143,false,11837,12505,Baugruppe
"=""7122""",Hydraulische Einrichtungen,9898,false,11837,12505,Baugruppe
"=""7123""",Elektrische und elektronische Einrichtungen,9697,false,11837,12505,Baugruppe
"=""7124""",Pneumatische Einrichtungen,11703,false,11837,12505,Baugruppe
"=""7125""",Belade- und Fördereinrichtung mechanische Teil *),11996,false,11837,12505,Baugruppe
"=""7126""",Belade- und Fördereinrichtung hydraulische Teil *),12494,false,11837,12505,Baugruppe
"=""7127""",Belade- und Fördereinrichtung elektrische Teil *),10527,false,11837,12505,Baugruppe
"=""7128""",Belade- und Fördereinrichtung pneumat. Teil *),11785,false,11837,12505,Baugruppe
"=""7129""",Anschluss an Waffenleit- und Fernsprechanlagen,7403,false,11837,12505,Baugruppe
"=""7130""",Geschütze für besondere Zwecke,6853,false,9878,12505,Baugruppe
"=""7131""",Mechanische Einrichtungen,8599,false,6853,12505,Baugruppe
"=""7132""",Hydraulische Einrichtungen,10864,false,6853,12505,Baugruppe
"=""7133""",Elektrische und elektronische Einrichtungen,10429,false,6853,12505,Baugruppe
"=""7134""",Pneumatische Einrichtungen,8342,false,6853,12505,Baugruppe
"=""7135""",Belade- und Fördereinrichtung mechanische Teil *),9023,false,6853,12505,Baugruppe
"=""7136""",Belade- und Fördereinrichtung hydraulische Teil *),9752,false,6853,12505,Baugruppe
"=""7137""",Belade- und Fördereinrichtung elektrische Teil *),10925,false,6853,12505,Baugruppe
"=""7138""",Belade- und Fördereinrichtung pneumat. Teil *),7747,false,6853,12505,Baugruppe
"=""7139""",Anschluss an Waffenleit- und Fernsprechanlagen,7784,false,6853,12505,Baugruppe
"=""7140""",Munitionsförd. und Beladeinrichtung ausserhalb d. Geschützes,10564,false,9878,12505,Baugruppe
"=""7141""",Einrichtungen für Munitionsförderung,12097,false,10564,12505,Baugruppe
"=""7142""",Einrichtungen für Munitionsbeladung,9429,false,10564,12505,Baugruppe
"=""7148""",Hülsenfangeinrichtungen zu den Waffen gehörend,11565,false,10564,12505,Baugruppe
"=""7149""",Sonstige Einrichtungen,11579,false,10564,12505,Baugruppe
"=""7150""","Mess-, Sicherh.- und WarnVorrichtungen für Artill.-Bewaffnung",12216,false,9878,12505,Baugruppe
"=""7151""",Messleisten,10286,false,12216,12505,Baugruppe
"=""7152""",Decksmarken,10087,false,12216,12505,Baugruppe
"=""7153""",Richtungsbegrenzungs- und Verblockungseinricht.,9686,false,12216,12505,Baugruppe
"=""7154""",Abfeuerverblockungseinrichtungen,11439,false,12216,12505,Baugruppe
"=""7155""",Gasdruck- und Abfeuerwarnanlagen,8630,false,12216,12505,Baugruppe
"=""7156""",Gesch. Verbl. und Warneinrichtung (gegenseitige Behinderung),10343,false,12216,12505,Baugruppe
"=""7158""",Justiereinrichtungen,11796,false,12216,12505,Baugruppe
"=""7159""",Messmittel und Kontrolleinrichtungen,7658,false,12216,12505,Baugruppe
"=""7160""",Art. Übungs- und Ausbildungsgeräte,12244,false,9878,12505,Baugruppe
"=""7161""",Ladeübungsgeräte,7090,false,12244,12505,Baugruppe
"=""7162""",Richtgeräte am Geschütz,9741,false,12244,12505,Baugruppe
"=""7163""",Richtübungsgeräte außerhalb des Geschützes,9049,false,12244,12505,Baugruppe
"=""7170""",Versorgung für Artilleriebewaffnung,7881,false,9878,12505,Baugruppe
"=""7171""",Stromversorgung,8621,false,7881,12505,Baugruppe
"=""7173""",Druckluftversorgung,7294,false,7881,12505,Baugruppe
"=""7174""",Gasversorgung,10090,false,7881,12505,Baugruppe
"=""7175""",Wasserversorgung,7662,false,7881,12505,Baugruppe
"=""7177""",Dampfversorgung,12493,false,7881,12505,Baugruppe
"=""7178""",Druckölversorgung,8394,false,7881,12505,Baugruppe
"=""7179""",POL Versorgung,9949,false,7881,12505,Baugruppe
"=""7180""",Betriebsr. für Gesch. und bes. Räume für Art.-Mun.,12277,false,9878,12505,Baugruppe
"=""7181""",Prüf- und Vorbereitungsräume,10762,false,12277,12505,Baugruppe
"=""7185""",Besondere Räume für Munitionsförderung und Lagerung,11591,false,12277,12505,Baugruppe
"=""7186""",Besondere Räume für Steuereinrichtung d. Mun.-Förd.,10114,false,12277,12505,Baugruppe
"=""7190""","Zubehör, Ein- und Ausbau",11082,false,9878,12505,Baugruppe
"=""7191""","Betriebsfüllung, Art und Umfang",9401,false,11082,12505,Baugruppe
"=""7192""",Pflegeeinrichtungen und -mittel,10428,false,11082,12505,Baugruppe
"=""7193""",Schutz- und Sicherheitseinrichtungen,10854,false,11082,12505,Baugruppe
"=""7194""",Einbaugestelle,11816,false,11082,12505,Baugruppe
"=""7195""",Konservierung,9896,false,11082,12505,Baugruppe
"=""7196""",Verbindungselemente und dämpfende Unterlagen,9603,false,11082,12505,Baugruppe
"=""7197""",Halterungen,10921,false,11082,12505,Baugruppe
"=""7198""",Ein- und Ausbauvorrichtungen,7903,false,11082,12505,Baugruppe
"=""7199""",Ein- und Ausbau an Bord,7259,false,11082,12505,Baugruppe
"=""7200""",Flugkörper- und Raketenbewaffnung für See- und Luftziele,12060,false,10570,12505,Baugruppe
"=""7200""",Grundforderungen,11318,false,12060,12505,Baugruppe
"=""7201""",Grundforderungen zu 7210,8390,false,11318,12505,Baugruppe
"=""7202""",Grundforderungen zu 7220,7951,false,11318,12505,Baugruppe
"=""7203""",Grundforderungen zu 7230,10243,false,11318,12505,Baugruppe
"=""7204""",Grundforderungen zu 7240,11523,false,11318,12505,Baugruppe
"=""7205""",Grundforderungen zu 7250,12380,false,11318,12505,Baugruppe
"=""7206""",Grundforderungen zu 7260,10174,false,11318,12505,Baugruppe
"=""7207""",Grundforderungen zu 7270,10664,false,11318,12505,Baugruppe
"=""7208""",Grundforderungen zu 7280,6698,false,11318,12505,Baugruppe
"=""7209""",Grundforderungen zu 7290,8910,false,11318,12505,Baugruppe
"=""7210""",Marine-Flugkörper-Startanlagen *),12476,false,12060,12505,Baugruppe
"=""7211""",Mechanische Einrichtungen,10688,false,12476,12505,Baugruppe
"=""7212""",Hydraulische Einrichtungen,9091,false,12476,12505,Baugruppe
"=""7213""",Elektrische und elektronische Einrichtungen,9045,false,12476,12505,Baugruppe
"=""7214""",Flugkörperübernahme-/Abgabeeinrichtungen,8264,false,12476,12505,Baugruppe
"=""7215""","Belade- und Fördereinrichtung, mechanischer Teil",12128,false,12476,12505,Baugruppe
"=""7216""",Schiffsfeste Startanlage,10183,false,12476,12505,Baugruppe
"=""7217""",RAM- SMP- Bordanlage,6625,false,12476,12505,Baugruppe
"=""7218""",Elektrische und elektronische Schalt- und Steuerschränke,9014,false,12476,12505,Baugruppe
"=""7219""",Anschluss an Waffenleit- und Fernsprechanlagen,10110,false,12476,12505,Baugruppe
"=""7220""",Granatwerfer,6726,false,12060,12505,Baugruppe
"=""7221""",Schiffsfestes Abschussgerät,7648,false,6726,12505,Baugruppe
"=""7230""",Marine-Flugkörper und Raketenwerfer für bes. Zwecke,6695,false,12060,12505,Baugruppe
"=""7231""",Schiffsfester Teil,8012,false,6695,12505,Baugruppe
"=""7232""",Beweglicher Teil,12006,false,6695,12505,Baugruppe
"=""7233""","Antriebsanlage, mechanischer Teil",9881,false,6695,12505,Baugruppe
"=""7234""","Antriebsanlage, elektrischer Teil",7616,false,6695,12505,Baugruppe
"=""7235""","Belade- und Fördereinrichtung, mechanischer Teil",7463,false,6695,12505,Baugruppe
"=""7236""","Belade- und Fördereinrichtung, elektrischer Teil",10911,false,6695,12505,Baugruppe
"=""7238""",Elektrische und elektronische Schalt- und Steuerschränke,11338,false,6695,12505,Baugruppe
"=""7239""",Anschluss an Waffenleit- und Fernsprechanlagen,8269,false,6695,12505,Baugruppe
"=""7240""",Marine-FK und Raketenvorbereitung außerh. d. Anlage,6803,false,12060,12505,Baugruppe
"=""7241""",Telemetrieeinrichtungen,9556,false,6803,12505,Baugruppe
"=""7242""",Aufzeichnungs-/Registriereinrichtungen,9236,false,6803,12505,Baugruppe
"=""7247""",FK Montage- und Transportgeräte,6706,false,6803,12505,Baugruppe
"=""7248""",FK Testgeräte,9046,false,6803,12505,Baugruppe
"=""7249""",FK Transport- und Lagerbehälter,11479,false,6803,12505,Baugruppe
"=""7250""","Mess-, Sicherheits- und Warneinrichtung für FK und Raketenwerfer- Anlage",6574,false,12060,12505,Baugruppe
"=""7251""",Messleisten,9557,false,6574,12505,Baugruppe
"=""7252""",Decksmarken,12134,false,6574,12505,Baugruppe
"=""7253""",Richtungsbegrenzungs- und Verblockungseinrichtung,8083,false,6574,12505,Baugruppe
"=""7254""",Abfeuerverblockungseinrichtung,7971,false,6574,12505,Baugruppe
"=""7255""",Gasstrahl- und Abfeuerwarnanlage,11500,false,6574,12505,Baugruppe
"=""7256""",Einrichtung z. Überbordwerfen nicht gezündt. Raketen,8771,false,6574,12505,Baugruppe
"=""7258""",Justiereinrichtungen,8376,false,6574,12505,Baugruppe
"=""7259""",Messmittel,7948,false,6574,12505,Baugruppe
"=""7260""","FK, Raketen-Übungs- und Ausbildungsgeräte",10380,false,12060,12505,Baugruppe
"=""7270""",Versorgung für FK und Raketenwerferanlagen,10733,false,12060,12505,Baugruppe
"=""7271""",Stromversorgung,12106,false,10733,12505,Baugruppe
"=""7273""",Druckluftversorgung,6867,false,10733,12505,Baugruppe
"=""7274""",Raketen Druckluftbehälter,8230,false,10733,12505,Baugruppe
"=""7275""",Wasserversorgung,10073,false,10733,12505,Baugruppe
"=""7278""",Druckölversorgung,11099,false,10733,12505,Baugruppe
"=""7279""",POL Versorgung,11518,false,10733,12505,Baugruppe
"=""7280""",Betriebsr. für FK und Raketenw.-Anlage und bes. Mun.-R.,8140,false,12060,12505,Baugruppe
"=""7281""",Prüf- und Vorbereitungsräume,7266,false,8140,12505,Baugruppe
"=""7283""",Besondere Stauräume,8229,false,8140,12505,Baugruppe
"=""7285""",Besondere Räume für Munitionsförderung und -Lagerung,8594,false,8140,12505,Baugruppe
"=""7286""",Besondere Räume für Steuereinrichtg. d. Mun.-Förderung,10792,false,8140,12505,Baugruppe
"=""7290""","Zubehör, Ein- und Ausbau",7583,false,12060,12505,Baugruppe
"=""7291""","Betriebsfüllung, Art und Umfang",9859,false,7583,12505,Baugruppe
"=""7292""",Pflegeeinrichtungen und -mittel,10892,false,7583,12505,Baugruppe
"=""7293""",Schutz- und Sicherheitseinrichtungen,11465,false,7583,12505,Baugruppe
"=""7294""",Prüf- und Simulationsgeräte,11222,false,7583,12505,Baugruppe
"=""7295""",Konservierung,10181,false,7583,12505,Baugruppe
"=""7296""","Verbindungselemente, dämpfende Unterlagen",11004,false,7583,12505,Baugruppe
"=""7297""",Halterungen,8603,false,7583,12505,Baugruppe
"=""7298""",Ein- und Ausbauvorrichtungen,11450,false,7583,12505,Baugruppe
"=""7299""",Ein- und Ausbau an Bord,7998,false,7583,12505,Baugruppe
"=""7300""",Torpedobewaffnung,12213,false,10570,12505,Baugruppe
"=""7300""",Grundforderungen,6943,false,12213,12505,Baugruppe
"=""7301""",Grundforderungen zu 7310,9500,false,6943,12505,Baugruppe
"=""7302""",Grundforderungen zu 7320,9840,false,6943,12505,Baugruppe
"=""7303""",Grundforderungen zu 7330,12401,false,6943,12505,Baugruppe
"=""7304""",Grundforderungen zu 7340,7482,false,6943,12505,Baugruppe
"=""7305""",Grundforderungen zu 7350,7372,false,6943,12505,Baugruppe
"=""7306""",Grundforderungen zu 7360,7996,false,6943,12505,Baugruppe
"=""7307""",Grundforderungen zu 7370,11646,false,6943,12505,Baugruppe
"=""7308""",Grundforderungen zu 7380,7290,false,6943,12505,Baugruppe
"=""7309""",Grundforderungen zu 7390,7418,false,6943,12505,Baugruppe
"=""7310""",Torpedos,8368,false,12213,12505,Baugruppe
"=""7311""",Kopf (Akustik),9947,false,8368,12505,Baugruppe
"=""7312""","Elektronik, Steuereinrichtung",10785,false,8368,12505,Baugruppe
"=""7313""","Antrieb, Vortrieb, Rudereinrichtung",7499,false,8368,12505,Baugruppe
"=""7314""",Energieversorgung (Batterie),8148,false,8368,12505,Baugruppe
"=""7315""",Energieversorgung (anders als mit Batterie),7513,false,8368,12505,Baugruppe
"=""7318""",Übungsteile und interne Registriereinrichtungen,12410,false,8368,12505,Baugruppe
"=""7319""",Fallschirmeinrichtung,10975,false,8368,12505,Baugruppe
"=""7320""",Starteinrichtungen,12260,false,12213,12505,Baugruppe
"=""7321""",Torpedorohre und -rohrsätze,6901,false,12260,12505,Baugruppe
"=""7322""",ASROC Startgerät,7140,false,12260,12505,Baugruppe
"=""7323""",Abwurfeinrichtungen,7475,false,12260,12505,Baugruppe
"=""7324""",Schwenkeinrichtungen,10449,false,12260,12505,Baugruppe
"=""7325""",Hydraulische Einrichtungen,6675,false,12260,12505,Baugruppe
"=""7326""",Luftausstoßvorrichtungen,8449,false,12260,12505,Baugruppe
"=""7330""","Transport-, Übernahme- und Lagereinrichtungen",10504,false,12213,12505,Baugruppe
"=""7331""",Übernahmeeinrichtungen,7150,false,10504,12505,Baugruppe
"=""7332""",Beladeeinrichtungen,7511,false,10504,12505,Baugruppe
"=""7333""",Fördereinrichtungen,12159,false,10504,12505,Baugruppe
"=""7334""",Lagereinrichtungen,8876,false,10504,12505,Baugruppe
"=""7335""",Transport- und Lagerbehälter,8826,false,10504,12505,Baugruppe
"=""7336""",Spezialtransportmittel,10466,false,10504,12505,Baugruppe
"=""7337""",Hydraulische Einrichtungen,9062,false,10504,12505,Baugruppe
"=""7340""",Betriebseinrichtungen,10294,false,12213,12505,Baugruppe
"=""7341""",Klarmacheinrichtungen (TKL),10447,false,10294,12505,Baugruppe
"=""7342""",Test- und Prüfeinrichtung,6677,false,10294,12505,Baugruppe
"=""7343""",Batterieladeeinrichtung,9238,false,10294,12505,Baugruppe
"=""7344""",Trimmeinrichtung,9795,false,10294,12505,Baugruppe
"=""7350""",Übungsgeräte,10481,false,12213,12505,Baugruppe
"=""7351""",Markierungsbojen,12001,false,10481,12505,Baugruppe
"=""7352""",Einfanggeräte,10385,false,10481,12505,Baugruppe
"=""7353""",Torpedosuch- und -erkennungsgeräte,9622,false,10481,12505,Baugruppe
"=""7354""",Bahnvermessungsanlagen,10313,false,10481,12505,Baugruppe
"=""7355""",Externe Registriereinrichtungen,7373,false,10481,12505,Baugruppe
"=""7356""",Darstellungsmittel Torpedoschuss (Uboote),8457,false,10481,12505,Baugruppe
"=""7370""",Versorgung für die Torpedowaffe,7208,false,12213,12505,Baugruppe
"=""7371""","Stromversorgung, Umformer, Gleichrichter",11612,false,7208,12505,Baugruppe
"=""7372""",Betankungsanlage,11900,false,7208,12505,Baugruppe
"=""7373""",Druckluftversorgung - Verdichter,9868,false,7208,12505,Baugruppe
"=""7374""","Torpedoluft-Einrichtung, Sammler, Schläuche",7031,false,7208,12505,Baugruppe
"=""7375""",Wasserversorgung,10754,false,7208,12505,Baugruppe
"=""7376""",Treibstoffversorgung,8257,false,7208,12505,Baugruppe
"=""7377""",Sauerstoffversorgung,8027,false,7208,12505,Baugruppe
"=""7378""",Druckölversorgung (Hydraulik),11348,false,7208,12505,Baugruppe
"=""7379""",Sonstige Betriebsstoffe,9117,false,7208,12505,Baugruppe
"=""7380""",Torpedorohranlagen Uboot,10871,false,12213,12505,Baugruppe
"=""7381""",Ablaufrohre,8465,false,10871,12505,Baugruppe
"=""7382""",Ausstossrohre,9426,false,10871,12505,Baugruppe
"=""7383""",Druckwassereinrichtungen,10668,false,10871,12505,Baugruppe
"=""7384""",Druckölstation,6934,false,10871,12505,Baugruppe
"=""7385""","Bedien- und Anzeigegeräte, Steuereinheiten",11581,false,10871,12505,Baugruppe
"=""7387""",Hydraulische Versorgung,7569,false,10871,12505,Baugruppe
"=""7388""",Rohrleitungen und Armaturen,6667,false,10871,12505,Baugruppe
"=""7389""","Bold-, Nachrichten- und Waffenschleuse",11517,false,10871,12505,Baugruppe
"=""7390""","Zubehör, Ein- und Ausbau",6966,false,12213,12505,Baugruppe
"=""7391""","Betriebsfüllung, Art und Umfang",9967,false,6966,12505,Baugruppe
"=""7392""",Pflegeeinrichtungen und -mittel,10916,false,6966,12505,Baugruppe
"=""7393""",Schutz- und Sicherheitseinrichtungen,9593,false,6966,12505,Baugruppe
"=""7394""",Einbaugestelle,8806,false,6966,12505,Baugruppe
"=""7395""",Konservierung,11070,false,6966,12505,Baugruppe
"=""7396""","Verbindungselemente, dämpfende Unterlagen",9302,false,6966,12505,Baugruppe
"=""7397""",Halterungen,6878,false,6966,12505,Baugruppe
"=""7398""",Ein- und Ausbauvorrichtungen,6872,false,6966,12505,Baugruppe
"=""7399""",Ein- und Ausbau an Bord,7315,false,6966,12505,Baugruppe
"=""7400""",UJagdbewaffnung,7610,false,10570,12505,Baugruppe
"=""7400""",Grundforderungen,10964,false,7610,12505,Baugruppe
"=""7401""",Grundforderungen zu 7410,7049,false,10964,12505,Baugruppe
"=""7402""",Grundforderungen zu 7420,11758,false,10964,12505,Baugruppe
"=""7403""",Grundforderungen zu 7430,6704,false,10964,12505,Baugruppe
"=""7404""",Grundforderungen zu 7440,11969,false,10964,12505,Baugruppe
"=""7405""",Grundforderungen zu 7450,7538,false,10964,12505,Baugruppe
"=""7406""",Grundforderungen zu 7460,11279,false,10964,12505,Baugruppe
"=""7407""",Grundforderungen zu 7470,10383,false,10964,12505,Baugruppe
"=""7408""",Grundforderungen zu 7480,10777,false,10964,12505,Baugruppe
"=""7409""",Grundforderungen zu 7490,7507,false,10964,12505,Baugruppe
"=""7420""",UJagd-RaketenstartAnlage (ASROC Launcher),12208,false,7610,12505,Baugruppe
"=""7421""",Mechanische Einrichtungen,9703,false,12208,12505,Baugruppe
"=""7422""",Hydraulische pneumatische Einrichtungen,7331,false,12208,12505,Baugruppe
"=""7423""",Elektrische elektronische Einrichtungen,12205,false,12208,12505,Baugruppe
"=""7424""",Belade- und Fördereinrichtungen,9914,false,12208,12505,Baugruppe
"=""7425""","Belade- und Fördereinrichtung elektrische Teil *), mechanische, hydraulische Teil *)",9587,false,12208,12505,Baugruppe
"=""7428""","Elektrische, elektronische Schalt- und Steuerschränke",11806,false,12208,12505,Baugruppe
"=""7429""",Anschluss an Waffenleit- und Fernsprechanlagen,7096,false,12208,12505,Baugruppe
"=""7430""",U Jagd-Waffen für Sonderzwecke,11773,false,7610,12505,Baugruppe
"=""7434""",Knallkörperraketen (Uboot),10049,false,11773,12505,Baugruppe
"=""7439""",Anschluss an Waffenleit- und Fernsprechanlagen,10546,false,11773,12505,Baugruppe
"=""7440""",Munitionsvorbereitung und Fördereinrichtung,11076,false,7610,12505,Baugruppe
"=""7441""","Raketenaufzug, lang",11027,false,11076,12505,Baugruppe
"=""7442""","Raketenaufzug, kurz",7235,false,11076,12505,Baugruppe
"=""7443""",Raketen-Übernahmeeinrichtung,12319,false,11076,12505,Baugruppe
"=""7444""",Raketen-Transport- und Beladeeinrichtung mechanische Teil,11237,false,11076,12505,Baugruppe
"=""7445""",Raketen-Transport- und Beladeeinrichtung elektrische Teil,7754,false,11076,12505,Baugruppe
"=""7447""",Raketen-Staueinrichtung,11072,false,11076,12505,Baugruppe
"=""7460""",UJagd Übungs- und Ausbildungsgeräte,10096,false,7610,12505,Baugruppe
"=""7461""","Startgerät Übungsrakete, Boot",7619,false,10096,12505,Baugruppe
"=""7462""","Startgerät Übungsrakete, Schiff",7776,false,10096,12505,Baugruppe
"=""7463""",Antriebsmotore für Übungsraketen,7889,false,10096,12505,Baugruppe
"=""7470""",Versorgung für UJagdwaffen,10302,false,7610,12505,Baugruppe
"=""7471""",Stromversorgung,6637,false,10302,12505,Baugruppe
"=""7473""",Druckluftversorgung,7614,false,10302,12505,Baugruppe
"=""7474""",Raketen-Druckluftbehälter,10988,false,10302,12505,Baugruppe
"=""7475""",Wasserversorgung,9533,false,10302,12505,Baugruppe
"=""7478""",Druckölversorgung,10085,false,10302,12505,Baugruppe
"=""7479""",POL Versorgung,7170,false,10302,12505,Baugruppe
"=""7480""",Betriebs- und bes. Räume für Raketen,6859,false,7610,12505,Baugruppe
"=""7481""",Prüf- und Vorbereitungsräume,7054,false,6859,12505,Baugruppe
"=""7482""",Werferbedienungsräume,9692,false,6859,12505,Baugruppe
"=""7483""",Besondere Stauräume,7573,false,6859,12505,Baugruppe
"=""7486""",Bes. Räume für Mun. Förd. und Lager,7028,false,6859,12505,Baugruppe
"=""7487""",Bes. Räume für Steuereinrichtung d. Mun. Förd.,11965,false,6859,12505,Baugruppe
"=""7490""","Zubehör, Ein- und Ausbau",7103,false,7610,12505,Baugruppe
"=""7491""","Betriebsfüllung, Art und Umfang",11533,false,7103,12505,Baugruppe
"=""7492""",Pflegeeinrichtungen und -mittel,12030,false,7103,12505,Baugruppe
"=""7493""",Schutz- und Sicherheitseinrichtungen,9655,false,7103,12505,Baugruppe
"=""7494""",Einbaugestelle,10402,false,7103,12505,Baugruppe
"=""7495""",Konservierung,9559,false,7103,12505,Baugruppe
"=""7496""","Verbindungselemente, dämpfende Unterlagen",12384,false,7103,12505,Baugruppe
"=""7497""",Halterungen,10348,false,7103,12505,Baugruppe
"=""7498""",Ein- und Ausbauvorrichtungen,8649,false,7103,12505,Baugruppe
"=""7499""",Ein- und Ausbau an Bord,11219,false,7103,12505,Baugruppe
"=""7500""",Handwaffen,9247,false,10570,12505,Baugruppe
"=""7500""",Grundforderungen,12225,false,9247,12505,Baugruppe
"=""7501""",Grundforderungen zu 7510,10519,false,12225,12505,Baugruppe
"=""7502""",Grundforderungen zu 7520,6561,false,12225,12505,Baugruppe
"=""7503""",Grundforderungen zu 7530,9448,false,12225,12505,Baugruppe
"=""7504""",Grundforderungen zu 7540,6908,false,12225,12505,Baugruppe
"=""7505""",Grundforderungen zu 7550,9511,false,12225,12505,Baugruppe
"=""7506""",Grundforderungen zu 7560,9324,false,12225,12505,Baugruppe
"=""7507""",Grundforderungen zu 7570,8243,false,12225,12505,Baugruppe
"=""7508""",Grundforderungen zu 7580,8181,false,12225,12505,Baugruppe
"=""7509""",Grundforderungen zu 7590,11389,false,12225,12505,Baugruppe
"=""7510""",Gewehre,11562,false,9247,12505,Baugruppe
"=""7511""",Gewehre,9253,false,11562,12505,Baugruppe
"=""7520""",Maschinengewehre,8086,false,9247,12505,Baugruppe
"=""7521""","Maschinengewehre, leicht",6666,false,8086,12505,Baugruppe
"=""7522""","Maschinengewehre, schwer",7899,false,8086,12505,Baugruppe
"=""7530""","Pistolen, Signal- und Leuchtpistolen",11924,false,9247,12505,Baugruppe
